timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1684761461783,38,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,38,0,0
1684761461815,51,POST Activity,200,OK,Stress test 1-2,text,true,,330,300,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,51,0,0
1684761461817,49,PUT specific Activity,200,OK,Stress test 1-1,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,49,0,0
1684761461821,61,POST Activity,200,OK,Stress test 1-3,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,61,0,0
1684761461882,44,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,44,0,0
1684761461880,47,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,47,0,0
1684761461880,51,PUT specific Activity,200,OK,Stress test 1-2,text,true,,330,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,51,0,0
1684761461926,71,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,71,0,0
1684761461927,85,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,85,0,0
1684761461931,81,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,81,0,0
1684761461998,45,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/10,45,0,0
1684761462012,43,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,43,0,0
1684761462013,44,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,44,0,0
1684761462043,42,POST Activity,200,OK,Stress test 1-3,text,true,,342,312,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,42,0,0
1684761462057,45,POST Activity,200,OK,Stress test 1-2,text,true,,330,300,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,45,0,0
1684761462056,46,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,46,0,0
1684761462102,42,PUT specific Activity,200,OK,Stress test 1-2,text,true,,330,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,42,0,0
1684761462085,59,PUT specific Activity,200,OK,Stress test 1-3,text,true,,342,314,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/10,59,0,0
1684761462102,42,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/28,42,0,0
1684761462144,38,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/10,38,0,0
1684761462144,38,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,38,0,0
1684761462145,41,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/19,41,0,0
1684761462184,41,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,41,0,0
1684761462185,42,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/25,42,0,0
1684761462186,41,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,41,0,0
1684761462227,37,POST Activity,200,OK,Stress test 1-2,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,37,0,0
1684761462225,46,POST Activity,200,OK,Stress test 1-3,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,46,0,0
1684761462227,48,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/19,48,0,0
1684761462264,41,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/25,41,0,0
1684761462272,48,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,48,0,0
1684761462275,45,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/19,45,0,0
1684761462305,42,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/25,42,0,0
1684761462321,37,GET specific Activity,200,OK,Stress test 1-1,text,true,,352,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,37,0,0
1684761462320,38,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/11,38,0,0
1684761462370,65,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,65,0,0
1684761462372,72,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,72,0,0
1684761462372,86,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,86,0,0
1684761462435,47,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,47,0,0
1684761462445,42,POST Activity,200,OK,Stress test 1-2,text,true,,341,311,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,42,0,0
1684761462458,46,POST Activity,200,OK,Stress test 1-3,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,46,0,0
1684761462483,45,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/18,45,0,0
1684761462487,44,PUT specific Activity,200,OK,Stress test 1-2,text,true,,341,313,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,44,0,0
1684761462504,42,PUT specific Activity,200,OK,Stress test 1-3,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,42,0,0
1684761462529,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,39,0,0
1684761462531,46,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,46,0,0
1684761462546,56,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,56,0,0
1684761462568,40,POST Activity,200,OK,Stress test 1-1,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761462578,50,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/25,50,0,0
1684761462603,41,GET specific Activity,200,OK,Stress test 1-3,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,41,0,0
1684761462608,54,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,54,0,0
1684761462628,46,POST Activity,200,OK,Stress test 1-2,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,46,0,0
1684761462644,40,POST Activity,200,OK,Stress test 1-3,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761462663,40,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,40,0,0
1684761462674,43,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/25,43,0,0
1684761462685,36,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,36,0,0
1684761462705,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,39,0,0
1684761462721,62,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,62,0,0
1684761462717,66,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/25,66,0,0
1684761462744,39,POST Activity,200,OK,Stress test 1-1,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761462784,39,PUT specific Activity,200,OK,Stress test 1-1,text,true,,331,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,39,0,0
1684761462785,38,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,38,0,0
1684761462785,42,GET specific Activity,200,OK,Stress test 1-2,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/17,42,0,0
1684761462823,40,POST Activity,200,OK,Stress test 1-3,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761462823,40,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/23,40,0,0
1684761462889,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,39,0,0
1684761462888,40,POST Activity,200,OK,Stress test 1-2,text,true,,334,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761462888,45,PUT specific Activity,200,OK,Stress test 1-3,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,45,0,0
1684761462928,40,POST Activity,200,OK,Stress test 1-1,text,true,,342,312,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761462928,40,PUT specific Activity,200,OK,Stress test 1-2,text,true,,334,306,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/17,40,0,0
1684761462934,51,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/16,51,0,0
1684761462968,40,PUT specific Activity,200,OK,Stress test 1-1,text,true,,342,314,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,40,0,0
1684761462968,40,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/17,40,0,0
1684761462986,40,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,40,0,0
1684761463009,37,GET specific Activity,200,OK,Stress test 1-2,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,37,0,0
1684761463008,38,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,38,0,0
1684761463026,49,POST Activity,200,OK,Stress test 1-3,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,49,0,0
1684761463046,42,POST Activity,200,OK,Stress test 1-2,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,42,0,0
1684761463046,59,GET specific Activity,200,OK,Stress test 1-1,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/26,59,0,0
1684761463075,38,PUT specific Activity,200,OK,Stress test 1-3,text,true,,331,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,38,0,0
1684761463088,38,PUT specific Activity,200,OK,Stress test 1-2,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,38,0,0
1684761463105,39,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,39,0,0
1684761463113,45,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/15,45,0,0
1684761463126,42,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/20,42,0,0
1684761463144,40,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,305,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/26,40,0,0
1684761463159,45,GET specific Activity,200,OK,Stress test 1-3,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/29,45,0,0
1684761463169,37,GET specific Activity,200,OK,Stress test 1-2,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,37,0,0
1684761463184,37,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/26,37,0,0
1684761463204,38,POST Activity,200,OK,Stress test 1-3,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,38,0,0
1684761463206,46,POST Activity,200,OK,Stress test 1-2,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,46,0,0
1684761463222,39,GET specific Activity,200,OK,Stress test 1-1,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,39,0,0
1684761463242,42,PUT specific Activity,200,OK,Stress test 1-3,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/29,42,0,0
1684761463252,45,PUT specific Activity,200,OK,Stress test 1-2,text,true,,332,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,45,0,0
1684761463261,40,POST Activity,200,OK,Stress test 1-1,text,true,,333,303,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,40,0,0
1684761463284,40,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,249,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/29,40,0,0
1684761463297,38,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/3,38,0,0
1684761463301,43,PUT specific Activity,200,OK,Stress test 1-1,text,true,,333,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,43,0,0
1684761463325,39,GET specific Activity,200,OK,Stress test 1-3,text,true,,352,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,39,0,0
1684761463415,37,GET specific Activity,200,OK,Stress test 1-2,text,true,,351,226,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,37,0,0
1684761463415,37,DELETE specific Activity,200,OK,Stress test 1-1,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,37,0,0
1684761463415,37,POST Activity,200,OK,Stress test 1-3,text,true,,340,310,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,37,0,0
1684761463454,49,GET specific Activity,200,OK,Stress test 1-1,text,true,,354,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,49,0,0
1684761463452,51,POST Activity,200,OK,Stress test 1-2,text,true,,331,301,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,51,0,0
1684761463452,51,PUT specific Activity,200,OK,Stress test 1-3,text,true,,340,311,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,51,0,0
1684761463503,42,PUT specific Activity,200,OK,Stress test 1-2,text,true,,331,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,42,0,0
1684761463503,42,DELETE specific Activity,200,OK,Stress test 1-3,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/1,42,0,0
1684761463503,42,POST Activity,200,OK,Stress test 1-1,text,true,,332,302,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities,42,0,0
1684761463545,37,DELETE specific Activity,200,OK,Stress test 1-2,,true,,211,248,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/2,37,0,0
1684761463545,37,PUT specific Activity,200,OK,Stress test 1-1,text,true,,332,304,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/27,37,0,0
1684761463545,37,GET specific Activity,200,OK,Stress test 1-3,text,true,,353,227,3,3,https://udacitydevops3-appservice-app.azurewebsites.net/api/Activities/26,37,0,0
